uid,cid,score
25259474315922,1103952183194180000,1
25259474315922,1110085576281510000,1
25259474315922,1103952834313740000,1
25259474315922,1110421389968090000,1
25259474315922,1110421684110440000,1
25259474315922,1103951619173540000,1
25259474315922,1110084908250510000,1
25259474315922,262311263254202,1
25259474315922,1090879855559880000,1
25259474315922,1110085247091550000,1
25259474315922,571052698950332,1
25259474315922,1090865773737840000,1
25259474315922,1090875090151060000,1
25259474315922,1120245469698220000,1
25259474315922,1120245765224690000,1
25259474315922,193424784758523,1
25259474315922,355857158411161,1
25259474315922,698148220496390,1
25259474315922,1110423597321240000,1
25259474315922,1120229528100840000,1
25259474315922,1120245147529540000,1
25259474315922,1120245955239240000,1
25259474315922,1110424104534230000,1
25259474315922,1110420967782040000,1
25259474315922,397775033859326,1
25259474315922,550769725396083,1
25259474315922,676750652190997,1
25259474315922,873286411048179,1
25259474315922,1121018097723670000,1
25259474315922,1110424441647220000,1
25259474315922,1120246169517850000,1
25259474315922,1130735388416210000,1
26420141594875,109124676426057,3
26420141594875,262311263254202,1
26420141594875,1103952183194180000,1
26420141594875,1110084908250510000,1
26420141594875,1110084325871410000,1
26420141594875,1110085576281510000,1
26420141594875,1103951619173540000,1
26420141594875,1120245955239240000,1
26420141594875,1110420967782040000,1
26420141594875,1110421684110440000,1
26420141594875,1110424104534230000,1
26420141594875,1103952461578530000,1
26420141594875,1121018486627930000,1
26420141594875,1120245765224690000,1
26420141594875,1120245147529540000,1
26420141594875,1110421389968090000,1
26420141594875,1120246169517850000,1
26420141594875,1103952834313740000,1
26420141594875,1120245469698220000,1
26420141594875,1130734121644110000,1
26420141594875,1110085247091550000,1
26420141594875,1121017772304400000,1
26420141594875,1130735388416210000,1
26420141594875,1110423597321240000,1
26420141594875,1130735130697200000,1
26420141594875,1110424441647220000,1
26420141594875,1110424735265280000,1
26420141594875,1090884099021120000,1
26420141594875,1120228625381750000,1
26420141594875,1120229528100840000,1
26420141594875,265811959529120,1
26420141594875,773471698885291,1
26420141594875,1120230078829720000,1
26420141594875,1090868750674470000,1
26420141594875,1095199849575740000,1
26420141594875,1095200237355920000,1
26420141594875,1121018097723670000,1
26420141594875,355857158411161,1
26420141594875,732677135367577,1
26420141594875,1120231515634690000,1
26420141594875,1091167884245600000,1
26420141594875,637628163804885,1
26420141594875,857765537554179,1
26420141594875,304332462422859,1
26420141594875,1090880030860820000,1
26420141594875,193424784758523,1
26420141594875,181781449524482,1
26420141594875,627278399306608,1
26420141594875,1090879855559880000,1
26420141594875,698148220496390,1
26420141594875,758689623101325,1
26420141594875,384638789468108,1
26420141594875,469120986265243,1
26420141594875,1090875090151060000,1
26420141594875,1090875270174780000,1
26420141594875,829345566061647,1
26420141594875,1130740749210670000,1
26420141594875,397775033859326,1
26420141594875,466074116962099,1
26420141594875,1120229035177840000,1
26420141594875,34612060556758,1
26420141594875,110125104067963,1
26420141594875,257267377578902,1
26420141594875,375943227089888,1
26420141594875,378294658268144,1
26420141594875,586317413101268,1
26420141594875,676750652190997,1
26420141594875,747723489764820,1
27039491596668,1103952183194180000,3
27039491596668,1110420967782040000,3
27039491596668,1103951619173540000,3
27039491596668,1110421684110440000,3
27039491596668,1120245765224690000,3
27039491596668,109124676426057,3
27039491596668,1120245955239240000,3
27039491596668,1120245147529540000,3
27039491596668,1120246169517850000,3
27039491596668,1120245469698220000,2
27039491596668,1110421389968090000,2
27039491596668,1130735388416210000,2
27039491596668,1130734121644110000,2
27039491596668,1110424104534230000,2
27039491596668,1130735130697200000,2
27039491596668,1103952834313740000,2
27039491596668,1103952461578530000,1
27039491596668,1110423597321240000,1
27039491596668,1110424441647220000,1
27039491596668,1120228625381750000,1
27039491596668,1120229528100840000,1
27039491596668,1110424735265280000,1
27039491596668,1110085576281510000,1
27039491596668,1110084325871410000,1
27039491596668,1120231515634690000,1
27039491596668,262311263254202,1
27039491596668,1110084908250510000,1
27039491596668,1120230078829720000,1
27039491596668,1110085247091550000,1
27039491596668,1120229035177840000,1
27039491596668,1130740749210670000,1
27039491596668,1121018486627930000,1
27039491596668,873286411048179,1
27039491596668,1121017772304400000,1
27039491596668,265811959529120,1
27039491596668,1130740952697320000,1
27039491596668,304332462422859,1
27039491596668,466074116962099,1
27039491596668,1130740469647720000,1
27039491596668,1095199849575740000,1
27039491596668,1090868750674470000,1
27039491596668,829345566061647,1
27039491596668,627278399306608,1
27039491596668,676750652190997,1
27039491596668,203526847254044,1
27039491596668,181781449524482,1
27039491596668,1090879855559880000,1
27039491596668,1090880030860820000,1
27039491596668,404268117066722,1
27039491596668,531061373214294,1
27039491596668,397775033859326,1
27039491596668,392273309074596,1
27039491596668,588160917710662,1
27039491596668,1091167884245600000,1
27039491596668,637628163804885,1
27039491596668,387972674693886,1
27039491596668,355857158411161,1
27039491596668,857765537554179,1
27039491596668,747723489764820,1
27039491596668,1095200237355920000,1
27039491596668,1090884099021120000,1
27039491596668,375943227089888,1
27039491596668,1121018097723670000,1
27039491596668,773471698885291,1
27039491596668,274174405517219,1
27039491596668,429761622501315,1
27039491596668,107676233265247,1
27039491596668,110125104067963,1
27039491596668,297605457061534,1
27039491596668,469120986265243,1
27039491596668,469779991050977,1
27039491596668,1095200050545820000,1
27039491596668,758689623101325,1
27039491596668,550769725396083,1
27039491596668,193424784758523,1
27039491596668,732677135367577,1
27039491596668,510869578002830,1
27039491596668,682148357557271,1
27039491596668,1090865773737840000,1
27039491596668,257267377578902,1
27039491596668,543201322241873,1
27039491596668,571052698950332,1
28053735408982,1103952183194180000,5
28053735408982,1103951619173540000,5
28053735408982,1110420967782040000,4
28053735408982,1110421684110440000,4
28053735408982,1110421389968090000,4
28053735408982,1120245765224690000,4
28053735408982,1120245147529540000,3
28053735408982,1103952834313740000,3
28053735408982,1120245955239240000,3
28053735408982,1120246169517850000,3
28053735408982,1120245469698220000,3
28053735408982,1110424104534230000,3
28053735408982,1103952461578530000,2
28053735408982,1110423597321240000,2
28053735408982,1130735388416210000,2
28053735408982,1130735130697200000,2
28053735408982,1110424441647220000,2
28053735408982,1130734121644110000,2
28053735408982,1110424735265280000,2
28053735408982,109124676426057,2
28053735408982,1120229528100840000,1
28053735408982,1110085576281510000,1
28053735408982,1110084325871410000,1
28053735408982,1120228625381750000,1
28053735408982,262311263254202,1
28053735408982,1120231515634690000,1
28053735408982,1120230078829720000,1
28053735408982,1110085247091550000,1
28053735408982,1110084908250510000,1
28053735408982,1120229035177840000,1
28053735408982,1130740749210670000,1
28053735408982,1130740952697320000,1
28053735408982,1121018486627930000,1
28053735408982,1121017772304400000,1
28053735408982,676750652190997,1
28053735408982,873286411048179,1
28053735408982,829345566061647,1
28053735408982,1090879855559880000,1
28053735408982,304332462422859,1
28053735408982,1095199849575740000,1
28053735408982,203526847254044,1
28053735408982,1121018097723670000,1
28053735408982,1130740469647720000,1
28053735408982,588160917710662,1
28053735408982,193424784758523,1
28053735408982,747723489764820,1
28053735408982,181781449524482,1
28053735408982,531061373214294,1
28053735408982,397775033859326,1
28053735408982,627278399306608,1
28053735408982,466074116962099,1
28053735408982,265811959529120,1
28053735408982,1090884099021120000,1
28053735408982,387972674693886,1
28053735408982,1091167884245600000,1
28053735408982,637628163804885,1
28053735408982,1090868750674470000,1
28053735408982,404268117066722,1
28053735408982,1095200050545820000,1
28053735408982,1095200237355920000,1
28053735408982,257267377578902,1
28053735408982,543201322241873,1
28053735408982,571052698950332,1
28053735408982,392273309074596,1
28053735408982,1090880030860820000,1
28053735408982,355857158411161,1
28053735408982,550769725396083,1
28053735408982,274174405517219,1
28053735408982,429761622501315,1
28053735408982,375943227089888,1
28053735408982,857765537554179,1
28053735408982,110125104067963,1
28053735408982,297605457061534,1
28053735408982,469120986265243,1
28053735408982,469779991050977,1
28053735408982,758689623101325,1
28053735408982,107676233265247,1
28053735408982,732677135367577,1
28053735408982,510869578002830,1
28053735408982,682148357557271,1
28053735408982,1090865773737840000,1
31926417753031,1103952183194180000,3
31926417753031,1103951619173540000,3
31926417753031,1110421684110440000,3
31926417753031,1110420967782040000,3
31926417753031,1120245765224690000,3
31926417753031,1120246169517850000,3
31926417753031,1120245955239240000,3
31926417753031,1120245147529540000,2
31926417753031,1110421389968090000,2
31926417753031,1120245469698220000,2
31926417753031,1110424104534230000,2
31926417753031,1110423597321240000,2
31926417753031,1130735388416210000,1
31926417753031,1103952834313740000,1
31926417753031,1110424441647220000,1
31926417753031,1120231515634690000,1
31926417753031,1110424735265280000,1
31926417753031,1103952461578530000,1
31926417753031,1130735130697200000,1
31926417753031,109124676426057,1
31926417753031,1130734121644110000,1
31926417753031,1120229528100840000,1
31926417753031,1120228625381750000,1
31926417753031,1110085576281510000,1
31926417753031,1110084325871410000,1
31926417753031,1120230078829720000,1
31926417753031,1110084908250510000,1
31926417753031,1120229035177840000,1
31926417753031,262311263254202,1
31926417753031,1110085247091550000,1
31926417753031,1130740749210670000,1
31926417753031,181781449524482,1
31926417753031,1121018486627930000,1
31926417753031,531061373214294,1
31926417753031,193424784758523,1
31926417753031,873286411048179,1
31926417753031,627278399306608,1
31926417753031,1121017772304400000,1
31926417753031,466074116962099,1
31926417753031,1090879855559880000,1
31926417753031,588160917710662,1
31926417753031,203526847254044,1
31926417753031,304332462422859,1
31926417753031,355857158411161,1
31926417753031,1090868750674470000,1
31926417753031,397775033859326,1
31926417753031,676750652190997,1
31926417753031,1130740469647720000,1
31926417753031,758689623101325,1
31926417753031,265811959529120,1
31926417753031,1130740952697320000,1
31926417753031,829345566061647,1
31926417753031,392273309074596,1
31926417753031,1095199849575740000,1
31926417753031,1091167884245600000,1
31926417753031,404268117066722,1
31926417753031,747723489764820,1
31926417753031,1090884099021120000,1
31926417753031,387972674693886,1
31926417753031,637628163804885,1
31926417753031,1090880030860820000,1
31926417753031,1095200050545820000,1
31926417753031,1095200237355920000,1
31926417753031,107676233265247,1
31926417753031,375943227089888,1
31926417753031,857765537554179,1
31926417753031,274174405517219,1
31926417753031,429761622501315,1
31926417753031,110125104067963,1
31926417753031,297605457061534,1
31926417753031,469120986265243,1
31926417753031,469779991050977,1
31926417753031,550769725396083,1
31926417753031,1121018097723670000,1
31926417753031,732677135367577,1
31926417753031,510869578002830,1
31926417753031,682148357557271,1
31926417753031,1090865773737840000,1
31926417753031,257267377578902,1
31926417753031,543201322241873,1
31926417753031,571052698950332,1
32713609778055,1110085247091550000,2
32713609778055,1110085576281510000,1
32713609778055,1110084908250510000,1
32713609778055,1110421684110440000,1
32713609778055,1110084325871410000,1
32713609778055,1103951619173540000,1
32713609778055,1120245955239240000,1
32713609778055,1110421389968090000,1
32713609778055,1120245765224690000,1
32713609778055,109124676426057,1
32713609778055,262311263254202,1
32713609778055,1121017772304400000,1
32713609778055,1110423597321240000,1
32713609778055,1103952183194180000,1
32713609778055,1120246169517850000,1
32713609778055,1121018486627930000,1
32713609778055,193424784758523,1
32713609778055,1120245147529540000,1
32713609778055,1110420967782040000,1
32713609778055,1130734121644110000,1
32713609778055,1103952834313740000,1
